index,links,pincode,bedrooms,bathroom,parking,furniture,carpet_area_sqft,agent,transaction_type,property_type,price,Latitude,Longitude,location,location_with_pincode
94,https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Santacruz-West-in-Mumbai&id=4d423130323630343036,400054,2,2,No covered parking,furnished,850,Not certified,Resale,Apartment,18800000,19.0111,73.8747,Santacruz Central,Santacruz Central - 400054
95,https://www.magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423630323731323331,400076,2,1,No covered parking,semi-furnished,650,Not certified,Resale,Apartment,14100000,19.0737,72.9009,Powai Iit,Powai Iit - 400076
96,https://www.magicbricks.com/propertyDetails/1-BHK-350-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virar-in-Mumbai&id=4d423638333930303337,401303,1,1,No covered parking,semi-furnished,350,Not certified,Resale,Apartment,1020000,20.5196,73.09731000000001,Tilher,Tilher - 401303
97,https://www.magicbricks.com/propertyDetails/1-BHK-525-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virar-in-Mumbai&id=4d423336383835303331,401303,1,1,No covered parking,semi-furnished,525,Not certified,Resale,Apartment,1800000,20.5196,73.09731000000001,Tilher,Tilher - 401303
98,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Girgaon-in-Mumbai&id=4d423434363330383135,401606,3,3,No covered parking,furnished,1100,Not certified,Resale,Apartment,35000000,21.582492857142856,74.47971428571428,Zari,Zari - 401606
99,https://www.magicbricks.com/propertyDetails/1-BHK-470-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423638363030353833,400047,1,1,No covered parking,semi-furnished,470,Not certified,Resale,Apartment,11000000,19.136326,72.82766,Andheri west,Andheri west-400047
100,https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423439363935353130,400071,2,2,No covered parking,unfurnished,1200,Not certified,Resale,Apartment,10000000,19.0348,72.8929,Chembur,Chembur - 400071
101,https://www.magicbricks.com/propertyDetails/3-BHK-1085-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ulhasnagar-in-Mumbai&id=4d423237363437323037,421002,3,3,No covered parking,semi-furnished,1085,Not certified,Resale,Apartment,4500000,19.5609,74.494,Bhaji Market,Bhaji Market - 421002
102,https://www.magicbricks.com/propertyDetails/2-BHK-600-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423637353438323339,400047,2,2,No covered parking,unfurnished,600,Not certified,Resale,Apartment,15000000,19.136326,72.82766,Andheri west,Andheri west-400047
103,https://www.magicbricks.com/propertyDetails/2-BHK-625-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nalasopara-West-in-Mumbai&id=4d423236383530363431,401304,2,2,No covered parking,semi-furnished,625,Not certified,Resale,Apartment,4500000,19.0444,73.9555,Nirmal (Thane),Nirmal (Thane) - 401304
104,https://www.magicbricks.com/propertyDetails/1-BHK-562-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423236373435393233,401301,1,2,No covered parking,unfurnished,562,Not certified,Resale,Apartment,2100000,19.4608,72.7763,Chikhal Dongre,Chikhal Dongre - 401301
105,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Wadala-East-in-Mumbai&id=4d423336373532363931,400037,2,2,No covered parking,furnished,650,Not certified,Resale,Apartment,15000000,19.0167,72.85,Antop Hill,Antop Hill - 400037
106,https://www.magicbricks.com/propertyDetails/1-BHK-616-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mira-Road-in-Mumbai&id=4d423638373837303939,401107,1,1,No covered parking,unfurnished,616,Not certified,Resale,Apartment,3460000,19.2836,72.8675,Mira,Mira - 401107
107,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Andheri-East-in-Mumbai&id=4d423336363631303331,400069,2,1,No covered parking,semi-furnished,750,Not certified,Resale,Apartment,17500000,19.1145,72.8712,Nagardas Road,Nagardas Road - 400069
108,https://www.magicbricks.com/propertyDetails/1-BHK-510-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dongarpada-Road-in-Mumbai&id=4d423336373038343839,401303,1,1,No covered parking,furnished,510,Not certified,Resale,Apartment,2460000,20.5196,73.09731000000001,Tilher,Tilher - 401303
109,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Wadala-West-in-Mumbai&id=4d423237313035373939,400031,1,1,No covered parking,semi-furnished,650,Not certified,Resale,Apartment,15000000,19.0167,72.85,Wadala,Wadala - 400031
110,https://www.magicbricks.com/propertyDetails/1-BHK-475-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423439353337373534,400101,1,1,No covered parking,semi-furnished,475,Not certified,Resale,Apartment,7740000,19.0499,73.259,Kandivali East,Kandivali East - 400101
111,https://www.magicbricks.com/propertyDetails/1-BHK-350-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mira-Bhayandar-in-Mumbai&id=4d423636353335353235,401107,1,1,No covered parking,unfurnished,350,Not certified,Resale,Apartment,3500000,19.2836,72.8675,Mira,Mira - 401107
112,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nalasopara-East-in-Mumbai&id=4d423337343235383633,401208,1,1,covered parking,unfurnished,550,Not certified,Resale,Apartment,3220000,19.3547,72.9094,Kaman,Kaman - 401208
113,https://www.magicbricks.com/propertyDetails/1-BHK-460-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Devi-Pada-in-Mumbai&id=4d423439373833353730,400066,1,1,No covered parking,semi-furnished,460,Not certified,Resale,Apartment,2500000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
114,https://www.magicbricks.com/propertyDetails/1-BHK-400-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nagpada-in-Mumbai&id=4d423631383630313033,400008,1,2,No covered parking,unfurnished,400,Not certified,Resale,Apartment,16000000,18.6291,72.8919,Falkland Road,Falkland Road - 400008
115,https://www.magicbricks.com/propertyDetails/3-BHK-1530-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chinchbunder-in-Mumbai&id=4d423237383230373839,400009,3,3,No covered parking,semi-furnished,1530,Not certified,Resale,Apartment,27500000,18.6291,72.8919,Noor Baug,Noor Baug - 400009
116,https://www.magicbricks.com/propertyDetails/1-BHK-350-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Bhayandar-West-in-Mumbai&id=4d423630333034303335,401101,1,1,No covered parking,semi-furnished,350,Not certified,Resale,Apartment,3400000,28.9416,77.0959,Rai,Rai - 401101
117,https://www.magicbricks.com/propertyDetails/1-BHK-360-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nalasopara-East-in-Mumbai&id=4d423237333239313239,401208,1,1,No covered parking,unfurnished,306,Not certified,Resale,Apartment,2080000,19.3547,72.9094,Kaman,Kaman - 401208
118,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423439363537393932,400092,1,1,No covered parking,furnished,500,Not certified,Resale,Apartment,14000000,19.2361,72.8338,Borivali West,Borivali West - 400092
119,https://www.magicbricks.com/propertyDetails/3-BHK-1475-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ulhasnagar-in-Mumbai&id=4d423439363534393334,421002,3,3,No covered parking,semi-furnished,1475,Not certified,Resale,Apartment,7500000,19.5609,74.494,Bhaji Market,Bhaji Market - 421002
120,https://www.magicbricks.com/propertyDetails/2-BHK-600-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Vile-Parle-East-in-Mumbai&id=4d423236363639393737,400099,2,1,No covered parking,semi-furnished,600,Not certified,Resale,Apartment,6000000,19.2355,72.8468,Sahar P & T Colony,Sahar P & T Colony - 400099
121,https://www.magicbricks.com/propertyDetails/2-BHK-770-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423638363630323135,401301,2,1,No covered parking,unfurnished,770,Not certified,Resale,Apartment,2700000,19.4608,72.7763,Chikhal Dongre,Chikhal Dongre - 401301
122,https://www.magicbricks.com/propertyDetails/1-BHK-520-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dahisar-East-in-Mumbai&id=4d423236363639393837,400068,1,1,No covered parking,semi-furnished,520,Not certified,Resale,Apartment,8370000,19.2565,72.8733,Dahisar,Dahisar - 400068
123,https://www.magicbricks.com/propertyDetails/2-BHK-1300-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Barve-Nagar-in-Mumbai&id=4d423236363332383233,400084,2,2,No covered parking,semi-furnished,559,Not certified,Resale,Apartment,17000000,19.1247,72.9488,Barve Nagar,Barve Nagar - 400084
124,https://www.magicbricks.com/propertyDetails/1-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423439333530353435,401301,1,1,No covered parking,unfurnished,800,Not certified,Resale,Apartment,5000000,19.4608,72.7763,Chikhal Dongre,Chikhal Dongre - 401301
125,https://www.magicbricks.com/propertyDetails/1-BHK-385-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ghatkopar-in-Mumbai&id=4d423239353435313937,400077,1,1,No covered parking,semi-furnished,385,Not certified,Resale,Apartment,5500000,19.0737,72.9009,Rajawadi,Rajawadi - 400077
126,https://www.magicbricks.com/propertyDetails/1-BHK-501-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kandivali-in-Mumbai&id=4d423638393231343737,400067,1,1,No covered parking,furnished,501,Not certified,Resale,Apartment,13000000,19.1699,72.8504,Kandivali West,Kandivali West - 400067
127,https://www.magicbricks.com/propertyDetails/2-BHK-780-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Malad-West-in-Mumbai&id=4d423239363137303831,400095,2,2,No covered parking,semi-furnished,780,Not certified,Resale,Apartment,22500000,19.2355,72.8468,Kharodi,Kharodi - 400095
128,https://www.magicbricks.com/propertyDetails/1-BHK-400-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Vasai-East-in-Mumbai&id=4d423638353436313237,401208,1,1,No covered parking,semi-furnished,400,Not certified,Resale,Apartment,2980000,19.3547,72.9094,Kaman,Kaman - 401208
129,https://www.magicbricks.com/propertyDetails/3-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Vasai-West-in-Mumbai&id=4d423136333430383633,401202,3,2,No covered parking,unfurnished,900,Not certified,Resale,Apartment,5520000,20.1171,73.2565,Umela,Umela - 401202
130,https://www.magicbricks.com/propertyDetails/1-BHK-464-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Bandra-West-in-Mumbai&id=4d423136333632303034,400050,1,1,No covered parking,unfurnished,464,Not certified,Resale,Apartment,32000000,19.0111,73.8747,Bandra West,Bandra West - 400050
131,https://www.magicbricks.com/propertyDetails/1-BHK-515-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virar-East-in-Mumbai&id=4d423637323735383137,401305,1,1,No covered parking,unfurnished,515,Not certified,Resale,Apartment,3600000,19.9922,73.202,Virar East,Virar East - 401305
132,https://www.magicbricks.com/propertyDetails/1-BHK-400-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virar-in-Mumbai&id=4d423330323334313533,401303,1,1,No covered parking,unfurnished,400,Not certified,Resale,Apartment,1100000,20.5196,73.09731000000001,Tilher,Tilher - 401303
133,https://www.magicbricks.com/propertyDetails/1-BHK-300-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nalasopara-East-in-Mumbai&id=4d423530343934343932,401208,1,1,No covered parking,unfurnished,300,Not certified,Resale,Apartment,900000,19.3547,72.9094,Kaman,Kaman - 401208
134,https://www.magicbricks.com/propertyDetails/2-BHK-1258-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Medetiya-Nagar-in-Mumbai&id=4d423239313137383431,401107,2,2,No covered parking,semi-furnished,1258,Not certified,Resale,Apartment,15000000,19.2836,72.8675,Mira,Mira - 401107
135,https://www.magicbricks.com/propertyDetails/1-BHK-475-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Friends-Colony-Bhandup-East-in-Mumbai&id=4d423530323132313138,400042,1,2,No covered parking,semi-furnished,475,Not certified,Resale,Apartment,8000000,19.1026,72.8242,Bhandup East,Bhandup East - 400042
136,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chuim-in-Mumbai&id=4d423630343938383633,400050,1,1,No covered parking,unfurnished,550,Not certified,Resale,Apartment,7360000,19.0111,73.8747,Bandra West,Bandra West - 400050
137,https://www.magicbricks.com/propertyDetails/1-BHK-395-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mira-Road-in-Mumbai&id=4d423135383535383134,401107,1,1,No covered parking,unfurnished,395,Not certified,Resale,Apartment,2820000,19.2836,72.8675,Mira,Mira - 401107
138,https://www.magicbricks.com/propertyDetails/1-BHK-220-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Lower-Parel-in-Mumbai&id=4d423338353237393633,400013,1,1,No covered parking,unfurnished,220,Not certified,Resale,Apartment,7200000,18.9448,72.8524,Delisle Road,Delisle Road - 400013
139,https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423638363130333239,400092,2,2,No covered parking,unfurnished,850,Not certified,Resale,Apartment,16000000,19.2361,72.8338,Borivali West,Borivali West - 400092
140,https://www.magicbricks.com/propertyDetails/1-BHK-465-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nalasopara-West-in-Mumbai&id=4d423239333339373231,401304,1,1,No covered parking,semi-furnished,465,Not certified,Resale,Apartment,2500000,19.0444,73.9555,Nirmal (Thane),Nirmal (Thane) - 401304
141,https://www.magicbricks.com/propertyDetails/1-BHK-310-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nalasopara-in-Mumbai&id=4d423635363431383435,401203,1,2,No covered parking,unfurnished,310,Not certified,Resale,Apartment,1180000,20.498275,73.4301,Nala,Nala - 401203
142,https://www.magicbricks.com/propertyDetails/1-BHK-272-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Bhayandar-West-in-Mumbai&id=4d423630353339363837,401101,1,1,No covered parking,semi-furnished,272,Not certified,Resale,Apartment,3200000,28.9416,77.0959,Rai,Rai - 401101
143,https://www.magicbricks.com/propertyDetails/1-BHK-610-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Versova-in-Mumbai&id=4d423638373936373837,400061,1,1,No covered parking,semi-furnished,610,Not certified,Resale,Apartment,12600000,19.14455,72.82169999999999,Madh,Madh - 400061
144,https://www.magicbricks.com/propertyDetails/1-BHK-490-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Borivali-East-in-Mumbai&id=4d423238393432353739,400066,1,1,covered parking,furnished,490,Not certified,Resale,Apartment,2700000,19.1699,72.8504,Rajendra Nagar (Mumbai),Rajendra Nagar (Mumbai) - 400066
145,https://www.magicbricks.com/propertyDetails/1-BHK-300-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Amboli-in-Mumbai&id=4d423338313731313433,400047,1,1,No covered parking,semi-furnished,300,Not certified,Resale,Apartment,6200000,19.136326,72.82766,Andheri west,Andheri west-400047
146,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nalasopara-in-Mumbai&id=4d423636353735373131,401203,1,1,No covered parking,unfurnished,450,Not certified,Resale,Apartment,1100000,20.498275,73.4301,Nala,Nala - 401203
147,https://www.magicbricks.com/propertyDetails/1-BHK-400-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Bandra-in-Mumbai&id=4d423638303534383037,400050,1,1,No covered parking,unfurnished,350,Not certified,Resale,Apartment,18000000,19.0111,73.8747,Bandra West,Bandra West - 400050
148,https://www.magicbricks.com/propertyDetails/1-BHK-375-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Vasai-West-in-Mumbai&id=4d423633383934313239,401202,1,1,No covered parking,semi-furnished,375,Not certified,Resale,Apartment,2050000,20.1171,73.2565,Umela,Umela - 401202
149,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ulhasnagar-in-Mumbai&id=4d423638383632343833,421002,1,1,No covered parking,unfurnished,650,Not certified,Resale,Apartment,2760000,19.5609,74.494,Bhaji Market,Bhaji Market - 421002
150,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nalasopara-West-in-Mumbai&id=4d423239373538323635,401304,1,1,covered parking,unfurnished,550,Not certified,Resale,Apartment,2100000,19.0444,73.9555,Nirmal (Thane),Nirmal (Thane) - 401304
151,https://www.magicbricks.com/propertyDetails/1-BHK-360-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dahisar-East-in-Mumbai&id=4d423239383932333537,400068,1,1,No covered parking,furnished,360,Not certified,Resale,Apartment,6500000,19.2565,72.8733,Dahisar,Dahisar - 400068
152,https://www.magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mira-Road-in-Mumbai&id=4d423338393233393937,401107,2,2,No covered parking,unfurnished,480,Not certified,Resale,Apartment,5770000,19.2836,72.8675,Mira,Mira - 401107
153,https://www.magicbricks.com/propertyDetails/1-BHK-535-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Vasai-West-in-Mumbai&id=4d423530343736313330,401202,1,1,No covered parking,unfurnished,535,Not certified,Resale,Apartment,3830000,20.1171,73.2565,Umela,Umela - 401202
154,https://www.magicbricks.com/propertyDetails/1-BHK-644-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Santacruz-West-in-Mumbai&id=4d423630363231323233,400054,1,2,No covered parking,furnished,644,Not certified,Resale,Apartment,16100000,19.0111,73.8747,Santacruz Central,Santacruz Central - 400054
155,https://www.magicbricks.com/propertyDetails/2-BHK-665-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423637373134393439,401301,2,2,No covered parking,semi-furnished,665,Not certified,Resale,Apartment,3000000,19.4608,72.7763,Chikhal Dongre,Chikhal Dongre - 401301
156,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423238373134373537,400080,1,1,No covered parking,semi-furnished,460,Not certified,Resale,Apartment,9000000,19.176,72.9522,S.B. Road,S.B. Road - 400080
157,https://www.magicbricks.com/propertyDetails/3-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Tagore-Nagar-in-Mumbai&id=4d423530303433303838,400083,3,2,No covered parking,semi-furnished,900,Not certified,Resale,Apartment,15500000,19.1247,72.9488,Kannamwar Nagar,Kannamwar Nagar - 400083
158,https://www.magicbricks.com/propertyDetails/1-BHK-325-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mulund-East-in-Mumbai&id=4d423134353632303134,400081,1,1,No covered parking,unfurnished,325,Not certified,Resale,Apartment,1900000,19.1649,72.9608,Mulund East,Mulund East - 400081
159,https://www.magicbricks.com/propertyDetails/1-BHK-1100-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virar-in-Mumbai&id=4d423633383234323835,401303,1,1,No covered parking,unfurnished,1100,Not certified,Resale,Apartment,6000000,20.5196,73.09731000000001,Tilher,Tilher - 401303
160,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Bhayandar-in-Mumbai&id=4d423637343036353737,401101,1,2,No covered parking,semi-furnished,500,Not certified,Resale,Apartment,5600000,28.9416,77.0959,Rai,Rai - 401101
161,https://www.magicbricks.com/propertyDetails/1-BHK-350-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virar-in-Mumbai&id=4d423434343132393235,401303,1,1,No covered parking,semi-furnished,263,Not certified,Resale,Apartment,1100000,20.5196,73.09731000000001,Tilher,Tilher - 401303
162,https://www.magicbricks.com/propertyDetails/2-BHK-600-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dadar-West-in-Mumbai&id=4d423336383034333537,400028,2,2,No covered parking,furnished,600,Not certified,Resale,Apartment,25600000,18.986,72.8259,Ranade Road,Ranade Road - 400028
163,https://www.magicbricks.com/propertyDetails/1-BHK-720-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ulhasnagar-in-Mumbai&id=4d423531313331323330,421002,1,1,No covered parking,semi-furnished,720,Not certified,Resale,Apartment,2500000,19.5609,74.494,Bhaji Market,Bhaji Market - 421002
164,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Marine-Lines-in-Mumbai&id=4d423332303937363439,400002,2,2,No covered parking,semi-furnished,750,Not certified,Resale,Apartment,30000000,17.0509,73.291,Kalbadevi,Kalbadevi - 400002
